"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"The Brooks","Bonita Springs","FL","Cape Coral-Fort Myers","Lee County",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295000,249900,287000,285000,289000,289000,286000,329000,287750,303500,287000,285950,264450,274900,270000,274900,275000,275000,275000,255000,250000,245000,272450,275000,249900,272450,275000,269900,289000,279000,275000,269900,277500,272450,269900,264700,239000,272450,279000,289000
"Heather Gardens","Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,249000,247000,249500,249900,249900,239973,245250,255000,255000,249900,252000,245000,245000
"Jefferson Park","Denver","CO","Denver-Aurora-Lakewood","Denver County",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581000,584000,579500,583000,580184,530000,529700,529700,529900,529950,524900,525000,530000,527500,524975,525000,527500,530000,549000,550000,569900,577500,577500,584900
"Harbour Isles","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625900,595000,590000,617000,637000,689000,689000,689000,639000,681500,711950,799000,835000,825000,825000,799000
"City Center","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000,999000,999000,890000,870000,922500,870000,849500,789000,779500,765000,754500,740000,725000,687000,687000,710000,699000,699000,614000,569000,587000,575000,564000,559500,599000
"Bluffs","Jupiter","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284950,285000,249000,289000,294500,305000,305000,307000,309000,319700,304450,299900,299900,303450,323900,339000,334900,329000,335000,319450,339500,339700,345000,339000,334750,325000,325000,322000,319000,335000,329450,330750,325000,339000,339500,339000,339500,339250,339000,349449.5,339500,330000,335000,308888,315200,339500
"Harbordale","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389000,325000,275000,275000,266000,266000,274900,299900,319999,299900,275000,276950,297000,267400,299499.5,299499.5,337000,349000,363950,337000,325000,299900,299450,279500,282000,289000,279500,279000,269000,265000,256000,255000,250000,247500,255000,272400,275000,281000,275000,292200,299000,273900,271450,274900,317400,325000
"Downtown","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",210,497000,449000,449000,437000,439000,424000,398750,398750,399000,4e+05,399250,417450,435000,449900,475000,469900,450000,449900,425000,420450,421950,416000,424900,421950,424900,469000,485000,469000,465000,474450,469000,450000,429000,445000,419450,449500,450000,439000,465900,465900,465900,466500,492450,482000,449995,5e+05,499500,464450,467500,450000,449000,472250,439900,459000,493000,495000,495000,552000,539900,568500,551000,552000,499900,499995,499900,499900,517000,519950,529900,507400,514900,527500,539000,575000,534999,529999.5,539450,529900,524950,534000,529900,529900,544450,565000,599000,595499.5,595499.5,575000,575000,595000,565000,565000,565000,562450,565000,599999,599500,579000,574950,575000,575000,587450,554950,575000,579900,560000,575000
"Downtown East","Minneapolis","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499900,524900,499900,499900,499900,514900,519900,527400,519900,546950,534900,550000,567450,539950,526200,547900,532400,504900,494900,494900
"North Ocean City","Ocean City","MD","Salisbury","Worcester County",212,317450,329000,335000,324742,315000,3e+05,298000,294242,289450,284144.5,269990,269300,274950,269000,274900,260000,263777,257000,259000,259000,259900,259900,259900,259000,240000,239000,239000,239000,235000,235000,234949.5,239950,238500,238750,239000,237500,234949.5,229950,238750,239000,234900,244900,239900,240000,239900,234900,232450,228500,229900,239950,240000,249950,242000,234950,237000,229900,242450,242400,239450,229900,224900,219900,224900,224950,234950,219900,229850,239900,239500,229950,244900,242500,232750,229000,229000,230000,234900,239450,229900,229500,229000,236400,239900,229000,229900,239000,239450,235000,235500,229000,235000,239000,233000,227450,230950,221950,217500,235000,229997.5,229900,232450,221950,225000,234000,229000,230000,239900
"Galt Mile","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",213,390000,369000,372500,370000,375000,377000,377000,375000,375000,379900,379000,375000,368500,359900,368000,365101,369900.5,369000,369900,369450,368750,375000,387000,399000,389000,399000,399000,399000,399000,399000,399900,4e+05,399950,399000,399000,370000,375000,369901,375000,377000,388750,369949.5,379900,399500,394000,399000,399000,399000,399500,399700,410000,409000,399900,389900,399000,390000,355000,368500,377800,343000,347450,369000,397450,382000,377000,375000,399000,414950,422450,399000,425000,419000,419000,430000,449000,452500,460000,449900,450000,469000,470000,470000,472500,475000,478880,464950,460000,451450,447000,449000,472450,474950,469500,475300,467000,474500,485000,485000,489000,489999.5,487000,499500,479900,499000,499999.5,515000,499000
"Coronado Beach","New Smyrna Beach","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County",214,272000,249900,250000,249950,250000,257500,250000,250000,267500,275000,292500,292000,276000,252500,275500,264000,264000,250000,243450,243450,239900,228500,219000,209900,210900,209000,219000,219000,219900,227000,214500,225000,202000,227000,229450,227000,229000,226700,226200,223900,228250,246250,243500,229950,219950,219900,226450,223000,228450,225000,222000,225000,230000,230000,212500,249000,256000,267400,227250,239925,254950,259900,249000,249450,249900,239900,246000,247000,245000,271500,269000,254500,259450,249000,265000,259000,259900,260000,259450,274900,265000,255000,264250,276250,265000,280000,287000,284950,279000,295000,299900,310000,330000,324000,302450,309450,319000,328000,328000,335000,335000,344000,341999.5,339000,335000,339000,339000
"Marina Bay","Richmond","CA","San Francisco-Oakland-Hayward","Contra Costa County",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460000,470000,467500,465000,465000,464000,471000,476000,491500,495000,484000,495000,535000,537000,535000,507500,535000,520000
"Singer Island","Riviera Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",216,4e+05,399500,385000,377000,377000,379500,375000,369000,375000,375000,375000,375000,362500,375000,354500,344000,349000,354500,369900,369900,369900,379000,350000,343500,350000,377500,375000,375000,389000,399000,399000,350000,399950,399450,399900,399500,399000,399000,399000,399000,395000,409000,4e+05,4e+05,417000,4e+05,4e+05,4e+05,419000,419000,425000,424000,414500,410000,425000,399000,395000,399000,399000,399000,395000,399000,399000,407500,399000,399000,425000,440000,437250,427000,425000,430000,439000,439000,434000,426500,421999.5,445000,445000,445000,434500,454500,429000,450000,464450,5e+05,522449.5,519000,499000,495000,486200,481200,485000,499900,518000,499900,498000,490000,472000,479000,495000,475000,475000,484000,499000,498841,499000
"East Bayside-India Street","Portland","ME","Portland-South Portland","Cumberland County",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,412500,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,457450,435000,425000,430000,425000,455000,475000,462500,435000,435000,450000,462500,450000,435000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000,425000
"Downtown","West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,399000,375000,375000,384988.5,395600,395600,392200,399000,419000,399000,399000,395600,424000,449000,465000,474900,465000,439000,439000,439000,391050,401050,391050,399450,409900,449000,439000,399450,424950,398600,390600,389000,387000,382000,369000,389499.5,379499.5,399000,392200,375000,374750,369500,365000,365000,360000,360000,371999.5,390100,439950,440000,410000,398995,375000,375000,369500,369000,350000,349250,350000,380000,429500
"Bermuda Run","Advance","NC","Winston-Salem","Davie County",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145900,145900,145900,158900,159450,158900,147000,149000,149900,153200,149450,152000,155750,156500,158900,156500,145000,145000,149900,149900,154900,160000,157500,156750,159250,156700,154900,145000,154000,151950,144950,151950,154000,149900,149900,151950,154900,154900,159900,149900,159900,159900,157400,159900
"Amber Creek East","North Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189000,189000,184500,194499.5,194499.5,197249.5,199999,184500,179450,179450,177000,176750,176750,175000,171500,170000,170000,165000,165000,165000,165000,164900,165000,164900,170000
"Highland Village","North Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012450,1025000,990000,1007500,980000,994500,999500,1050000,1019000,1050000,1050000,995000,990000,995000,1004900,977500,980000,950000,965000,992500,990000,989500,997000,980000,979500,949950
"Cypress Bend","Pompano Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,133450,134900,129900,124777,128777,126900,124900,124500,123338.5,125000,135000,131600,135000,139950,138900,144900,149900,144900,154000,147750,152500,138950,154000,139500,133250,129999,129949.5,139950,144450,149000,149900,149000,149000,149450,154700,168950,164200,148000,150000,162500,161250,161250,162500,159250,160000,166000,166000,165000,168000,170000,159950,159950,165000,162450,166000,169000,168999.5,165000,169450,169900,167900,166450
